"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000263004",221.400085945288,0.435070993413082,0.183290485015529,0.00817940897649415,0.0334339391772909,"AC007114.1","lncRNA"
"ENSG00000232618",14.9416897665073,0.631902881216179,0.300350626207823,0.00819638881841773,0.0334983901539001,"AL355304.1","lncRNA"
"ENSG00000231806",602.443509772803,0.294156841240081,0.116433393102933,0.00821637754324517,0.0335751174615425,"PCAT7","lncRNA"
"ENSG00000136279",4376.40446701126,-0.198415176958486,0.0766199497902955,0.00822058288322118,0.0335873349444282,"DBNL","protein_coding"
"ENSG00000108784",5446.44138681515,-0.22161577869066,0.0860556500270003,0.00822500164671856,0.0336004206833423,"NAGLU","protein_coding"
"ENSG00000235954",536.015038369668,0.257463353826067,0.100835991820576,0.00824427314783769,0.0336741693453143,"TTC28-AS1","lncRNA"
"ENSG00000148842",1125.56514264111,-0.180007147771651,0.0691951416392236,0.00824815794160689,0.0336850576769851,"CNNM2","protein_coding"
"ENSG00000188124",51.9008216150822,0.818791948584985,0.449758739854071,0.0082616065367013,0.0337349950971081,"OR2AG2","protein_coding"
"ENSG00000233355",1.5047851244323,0.50346567311047,0.997378715996551,0.00828565181142062,0.0338239997881285,"CHRM3-AS2","lncRNA"
"ENSG00000140368",1.08357755288872,1.34777832350243,1.17333181758173,0.00828686733981599,0.0338239997881285,"PSTPIP1","protein_coding"
"ENSG00000148700",8031.73592911698,-0.254249860159137,0.0998229653997945,0.00828707580217247,0.0338239997881285,"ADD3","protein_coding"
"ENSG00000249898",37.1554298902444,0.555907848014882,0.251669580771104,0.00830232543634747,0.033880431772717,"MCPH1-AS1","lncRNA"
"ENSG00000267102",37.8581268474957,0.351652931674006,0.142694419972224,0.00830425259591131,0.033880431772717,"AC060766.1","transcribed_processed_pseudogene"
"ENSG00000120696",841.050319373961,-0.28530963563382,0.113032390243599,0.00830458035598627,0.033880431772717,"KBTBD7","protein_coding"
"ENSG00000071553",18130.5668538429,0.369930805005998,0.150020908619791,0.0083109109210315,0.0339012534056602,"ATP6AP1","protein_coding"
"ENSG00000204991",382.386726880652,-0.454487638381452,0.194337697125982,0.00831330229839223,0.0339060028205423,"SPIRE2","protein_coding"
"ENSG00000008130",12366.9845588264,-0.204337717286812,0.0805617049568488,0.0083250941033626,0.0339490850448813,"NADK","protein_coding"
"ENSG00000120162",459.610929276925,0.52399881919827,0.233498939023109,0.00832836843419123,0.03395742608434,"MOB3B","protein_coding"
"ENSG00000269934",0.958414647482475,-1.35446373387649,1.09737893382464,0.00833487311046938,0.033978933872601,"AL353593.1","lncRNA"
"ENSG00000159200",12035.092967584,1.56334177449573,0.209439835589519,0.00834030746305479,0.0339960725503953,"RCAN1","protein_coding"
"ENSG00000232093",40.0827603734043,-0.364890945891442,0.149500140552452,0.00835198196127326,0.0340386379873013,"DCST1-AS1","lncRNA"
"ENSG00000005175",2698.60108168525,-0.16602064078079,0.063837303818764,0.00835824093676887,0.0340591230740005,"RPAP3","protein_coding"
"ENSG00000261965",0.887142208971181,1.23412358957721,1.0081082741693,0.0083634722974851,0.0340754152940295,"ISCA1P3","processed_pseudogene"
"ENSG00000182223",4.98552373138291,-0.944572139506463,0.58145718615396,0.00837054747113362,0.0340992138762147,"ZAR1","protein_coding"
"ENSG00000241743",2.22696753595745,1.14323529741393,0.808481272790168,0.00837490222643654,0.0341119248704149,"XACT","lncRNA"
"ENSG00000232682",1.23796594409092,1.3606167517516,1.30116421636233,0.00838615364001092,0.0341527188475728,"AL592430.1","lncRNA"
"ENSG00000112984",7380.50693666775,-0.378162408184024,0.152364818419938,0.00839931974607055,0.0342012972625142,"KIF20A","protein_coding"
"ENSG00000123815",3913.57195573965,0.204653348432485,0.0795177809882989,0.00840300666289211,0.0342038290791198,"COQ8B","protein_coding"
"ENSG00000255959",35.0535054974493,-0.445875814866915,0.189616922779534,0.00840349621174184,0.0342038290791198,"AP000777.2","lncRNA"
"ENSG00000167106",5327.49766411343,0.547073474661074,0.241652085952026,0.00840365502381818,0.0342038290791198,"FAM102A","protein_coding"
"ENSG00000119328",1644.98556334063,0.419039083646872,0.176269240070301,0.00841635766802093,0.0342504852846472,"ABITRAM","protein_coding"
"ENSG00000134215",6303.01511605003,-0.357106608155504,0.142505975282535,0.00842181708367901,0.034265944090632,"VAV3","protein_coding"
"ENSG00000198585",2913.06787339133,0.249418277110723,0.0978083678020599,0.00842382739945533,0.034265944090632,"NUDT16","protein_coding"
"ENSG00000176165",2.66799705416496,1.07784313781052,0.737477565249812,0.008423876599872,0.034265944090632,"FOXG1","protein_coding"
"ENSG00000161513",1500.01510473946,-0.258422604320419,0.101957320230723,0.00843369918395559,0.0343008501399854,"FDXR","protein_coding"
"ENSG00000259523",10.8096234504099,0.640742223261829,0.307052807880786,0.00844958082566085,0.0343603851912672,"AC022613.2","lncRNA"
"ENSG00000272986",29.1540426972202,-0.628668595396956,0.300796668258898,0.00845834332989524,0.0343878215025759,"AC009570.1","lncRNA"
"ENSG00000261641",197.60213741813,-0.356547603700784,0.145555437877243,0.00845881668909266,0.0343878215025759,"AL031600.3","lncRNA"
"ENSG00000178917",114.46033611272,0.435848028462451,0.184634212986135,0.00847085581282398,0.0344316987084366,"ZNF852","protein_coding"
"ENSG00000203772",2.62979409505968,-0.922876573091577,0.528770630122203,0.00848116210438834,0.0344685205572082,"SPRN","protein_coding"
"ENSG00000141644",3772.25793676882,0.307867749126875,0.123123669897062,0.00848423747459576,0.0344710497096141,"MBD1","protein_coding"
"ENSG00000068028",854.442880138075,0.39782640617467,0.166018863803194,0.00848427942512615,0.0344710497096141,"RASSF1","protein_coding"
"ENSG00000245648",166.420060533083,0.50594534122042,0.223316609184502,0.00849203935340827,0.0344975053533339,"KLRK1-AS1","lncRNA"
"ENSG00000136830",22234.8403471518,0.267451487679366,0.105717121710663,0.00849571821715553,0.0345073770066797,"NIBAN2","protein_coding"
"ENSG00000198301",4948.61808799241,0.169945414679059,0.0656922404415758,0.00850177549123592,0.0345269048168476,"SDAD1","protein_coding"
"ENSG00000099889",379.977414568069,-0.537580143127306,0.24360113208337,0.0085038362922973,0.0345301990343511,"ARVCF","protein_coding"
"ENSG00000139163",11091.2393061403,-0.231804629351855,0.0905878291458937,0.00850521093723666,0.0345307065262597,"ETNK1","protein_coding"
"ENSG00000274642",4.48501845982418,-0.759928317257191,0.395716355726106,0.00851273324447074,0.0345501394751647,"AC244669.2","unprocessed_pseudogene"
"ENSG00000090382",440.533273588512,0.825170188691623,0.457089439487818,0.00851345359929289,0.0345501394751647,"LYZ","protein_coding"
"ENSG00000072163",90.191639806007,-0.986563576123008,0.648576859681694,0.00851374854105373,0.0345501394751647,"LIMS2","protein_coding"
"ENSG00000171295",1154.64103212989,-0.187376575780088,0.0725226612793993,0.00852751045266652,0.0346009058484701,"ZNF440","protein_coding"
"ENSG00000226765",16.5516553017316,-0.573455922641681,0.265557452517646,0.00852916513353513,0.0346025386829897,"RPSAP33","processed_pseudogene"
"ENSG00000161671",11720.4586774336,-0.316425631223489,0.126771061648295,0.00853665710160091,0.0346251874038634,"EMC10","protein_coding"
"ENSG00000287378",2.64030124857994,0.906929552323986,0.517353600525096,0.00853725397302118,0.0346251874038634,"AC129803.1","lncRNA"
"ENSG00000213700",38.2277871557793,-0.310215390294646,0.124430125786331,0.00854196688452804,0.034639217633296,"RPL17P50","processed_pseudogene"
"ENSG00000128739",17.3779319154094,0.57402042031572,0.26423714818071,0.00854871699442123,0.0346615037402564,"SNRPN","protein_coding"
"ENSG00000074935",809.430868693826,0.557793971138447,0.100375982921718,0.00856252843807929,0.0347124098886454,"TUBE1","protein_coding"
"ENSG00000051009",2526.21099937571,0.230407337476332,0.090093825817528,0.00858450412544304,0.034796394014118,"FAM160A2","protein_coding"
"ENSG00000250462",449.492114503196,0.24515402831292,0.0962053324565714,0.00859333237756734,0.0348236716186688,"LRRC37BP1","transcribed_unprocessed_pseudogene"
"ENSG00000104524",3098.13895661227,0.260309292762946,0.104364819780278,0.00859375422581436,0.0348236716186688,"PYCR3","protein_coding"
"ENSG00000227741",122.453378105742,-0.351702696583872,0.143697777971319,0.00859568857795277,0.0348264027545441,"AL121987.2","lncRNA"
"ENSG00000133665",294.865435576704,1.03244682278161,0.703967059071302,0.00860007949051883,0.0348390846623686,"DYDC2","protein_coding"
"ENSG00000198899",148560.41784771,0.287380618848217,0.114305901080624,0.00860323593933124,0.0348467627492818,"MT-ATP6","protein_coding"
"ENSG00000176720",1898.08917532416,-0.375678091615186,0.155197355053106,0.00860683543746781,0.0348557879750816,"BOK","protein_coding"
"ENSG00000249237",4.10454314337491,-0.842453376496464,0.46421962687293,0.00860798701295444,0.0348557879750816,"AL359273.2","transcribed_unitary_pseudogene"
"ENSG00000279422",8.31584795910543,0.735011651805482,0.379757543067097,0.00861171157495065,0.0348657603280639,"AC231657.1","TEC"
"ENSG00000250483",1.07288088546611,1.25224513794966,1.13455722536219,0.00861558702240672,0.0348763405512954,"PPM1AP1","processed_pseudogene"
"ENSG00000131409",52.1724896518165,-0.684350966392473,0.344007068982827,0.00861688708065461,0.0348764938937525,"LRRC4B","protein_coding"
"ENSG00000204351",4726.22945953539,-0.169774227731615,0.068563888322261,0.0086267012973941,0.0349095112958406,"SKIV2L","protein_coding"
"ENSG00000278768",85.1663104177438,-0.647226661394484,0.316092082147161,0.00862757138966763,0.0349095112958406,"BACE1-AS","lncRNA"
"ENSG00000057663",3360.84276629351,0.318615534657046,0.128112063284673,0.00863220122814095,0.034923130942312,"ATG5","protein_coding"
"ENSG00000066926",3648.95985681149,0.143226713486466,0.0550679937206285,0.00863589365187325,0.0349329546755324,"FECH","protein_coding"
"ENSG00000285347",0.761423044912143,1.41516598098418,1.23981037186935,0.00864510145481893,0.0349650824648063,"AL359555.4","lncRNA"
"ENSG00000286964",22.9264051457537,0.848769740541766,0.482691433637025,0.00865105664362198,0.0349840475891354,"AL136169.1","lncRNA"
"ENSG00000169379",1761.44688493584,0.15995572204537,0.0616718601353661,0.00865989894687551,0.0350135789402187,"ARL13B","protein_coding"
"ENSG00000269553",3.73118697626368,0.150522380945497,0.400139226876474,0.00866089360366224,0.0350135789402187,"U62631.1","lncRNA"
"ENSG00000268015",43.4406811374128,-0.525432460640702,0.23612504558063,0.00867723135807286,0.0350744963262536,"AC010320.2","lncRNA"
"ENSG00000196747",31.7292395315185,0.490320962169887,0.215547164338114,0.00868349969880142,0.0350946999674244,"H2AC13","protein_coding"
"ENSG00000136819",4530.80498578974,0.256022305484734,0.102375485814636,0.00869238391299754,0.0351254683070998,"C9orf78","protein_coding"
"ENSG00000105865",349.892360433824,0.437859540686721,0.186699133341085,0.00869452256526407,0.0351289731720101,"DUS4L","protein_coding"
"ENSG00000179930",27.6399577647288,0.533858497099492,0.241606953698781,0.00870277131759435,0.0351571603871005,"ZNF648","protein_coding"
"ENSG00000154479",24.344725989008,0.405943231783677,0.170253102725862,0.00871587479595846,0.035204948452262,"CCDC173","protein_coding"
"ENSG00000168763",3705.79637046667,-0.216458377661552,0.0850553378853497,0.0087296121047527,0.0352552823265897,"CNNM3","protein_coding"
"ENSG00000185838",1131.15091369127,0.41780148853729,0.175588471997952,0.00873551248442842,0.0352716175595109,"GNB1L","protein_coding"
"ENSG00000237174",4.16183969253994,0.833579937075057,0.460244796122629,0.00873707783960254,0.0352716175595109,"AL445465.1","lncRNA"
"ENSG00000001617",7.27012699812832,-0.855376226649408,0.495452446330365,0.00873748632726013,0.0352716175595109,"SEMA3F","protein_coding"
"ENSG00000078403",1858.3014357138,-0.222807969110934,0.0867914871933206,0.00874005076559086,0.0352768160611754,"MLLT10","protein_coding"
"ENSG00000103248",677.16319200253,-0.207307804844414,0.0808313952590216,0.0087454134331017,0.0352933056789055,"MTHFSD","protein_coding"
"ENSG00000137312",21917.6891084568,0.229954387062249,0.0952091304021298,0.00874888324829183,0.0353021527331775,"FLOT1","protein_coding"
"ENSG00000261404",5.19152578853273,0.766612651686232,0.404160739450023,0.00875420012927823,0.0353184491126027,"AC138627.1","lncRNA"
"ENSG00000261644",3.24527692125769,1.04768490952244,0.702739808637253,0.0087598336933255,0.0353360181918205,"AC007728.2","lncRNA"
"ENSG00000260788",15.6367267696225,0.580271958884669,0.269481154859965,0.00876261790662961,0.0353420899132958,"AC009063.2","lncRNA"
"ENSG00000090470",2647.36275796651,0.2504985539586,0.0988359297568792,0.008794354793463,0.0354649170538485,"PDCD7","protein_coding"
"ENSG00000243199",172.748774712168,-0.253446190779384,0.100229358940738,0.00879948286941797,0.0354804188892102,"AC115223.1","processed_pseudogene"
"ENSG00000102218",4128.83189673197,0.40566079829197,0.169984151916983,0.00880193754310939,0.035480747197576,"RP2","protein_coding"
"ENSG00000164168",3380.37355927545,0.18963421376723,0.0736684191195448,0.00880213238416994,0.035480747197576,"TMEM184C","protein_coding"
"ENSG00000127083",2.24193746653413,0.966787660962915,0.589523833677915,0.00882342764764205,0.0355613991773111,"OMD","protein_coding"
"ENSG00000102172",19104.5654965576,0.276187164205732,0.108161302355239,0.00883057888024972,0.0355850307159195,"SMS","protein_coding"
"ENSG00000013374",3015.23316691042,0.400864642239062,0.166709128868719,0.00883707006033022,0.0356059959036227,"NUB1","protein_coding"
"ENSG00000056998",11928.6788124807,-0.137995473525254,0.0531996996810311,0.00883987978069547,0.0356108107808987,"GYG2","protein_coding"
"ENSG00000268854",56.3375989232583,-0.460259001107361,0.199095256611493,0.00884084257227002,0.0356108107808987,"AC020909.3","lncRNA"
"ENSG00000126883",5063.04138067439,0.291138879742932,0.116449943501894,0.00884782080893967,0.0356337246163272,"NUP214","protein_coding"
"ENSG00000130940",92.3933272624476,-0.412117029063238,0.174130562191694,0.00885278073059562,0.0356485043934448,"CASZ1","protein_coding"
"ENSG00000067955",7420.51767564946,-0.209016026598822,0.0816319502270254,0.00886074467201259,0.0356753747307375,"CBFB","protein_coding"
"ENSG00000206417",902.912172296442,0.403636691964925,0.169938789619527,0.00886742462745709,0.0356878107442763,"H1-10-AS1","lncRNA"
"ENSG00000006756",2052.73540084844,0.240824949476955,0.0948207158348016,0.00886825229461706,0.0356878107442763,"ARSD","protein_coding"
"ENSG00000273066",40.638315123728,0.595589790376847,0.280831973863306,0.00886884324957952,0.0356878107442763,"AL355987.4","lncRNA"
"ENSG00000177683",3785.48020540616,0.222012945187007,0.0870434814420625,0.00886999850380323,0.0356878107442763,"THAP5","protein_coding"
"ENSG00000214796",204.806681848262,-0.392798330278272,0.164469774716559,0.00887029111869171,0.0356878107442763,"TUBA5P","transcribed_unprocessed_pseudogene"
"ENSG00000122176",1.80538822344147,-1.22623901730239,0.928819711285353,0.00888100884070277,0.0357257295510699,"FMOD","protein_coding"
"ENSG00000136643",4124.53492859307,0.150611655562634,0.0582153528866156,0.00888691662678034,0.0357442911544679,"RPS6KC1","protein_coding"
"ENSG00000111321",10709.070342129,-0.258833335008197,0.102376580685955,0.00890013071977067,0.0357922299590603,"LTBR","protein_coding"
"ENSG00000258317",22.2426436744669,-0.399944911467654,0.168140455726365,0.00890183161444315,0.0357938607640124,"AC034102.6","lncRNA"
"ENSG00000177359",814.988210353751,-0.32950215572456,0.134168883566945,0.00890888652975274,0.0358170162360145,"AC024940.1","transcribed_unprocessed_pseudogene"
"ENSG00000049860",35783.115166502,0.34784666389538,0.14313283841695,0.00891761440236593,0.0358468898990654,"HEXB","protein_coding"
"ENSG00000101216",2575.0210040601,-0.244316979813717,0.0966085449366134,0.00892290455428405,0.0358629379845785,"GMEB2","protein_coding"
"ENSG00000072858",28.4337579475729,-0.706824920469559,0.366722864199364,0.00894302570375733,0.0359374663648185,"SIDT1","protein_coding"
"ENSG00000226471",78.387032741199,0.372127228992842,0.15406064670631,0.00894404879092562,0.0359374663648185,"Z93930.2","lncRNA"
"ENSG00000226869",15968.5659893908,0.317912350951134,0.128521537785341,0.00896213873026084,0.0360049167482651,"LHFPL3-AS1","lncRNA"
"ENSG00000058091",867.38963119397,-0.677941128637069,0.342893714158272,0.00897087757900006,0.0360347854721514,"CDK14","protein_coding"
"ENSG00000106714",1067.39027402422,-0.62922572090101,0.306551204934878,0.0089734190947774,0.036039755294606,"CNTNAP3","protein_coding"
"ENSG00000248697",1.46011692778497,1.05468327564171,0.664956150048561,0.00897724650782814,0.0360498874443114,"TOX4P1","processed_pseudogene"
"ENSG00000100811",8576.8744293444,-0.0721125312682785,0.0281057149873987,0.0089792406019949,0.0360526556690385,"YY1","protein_coding"
"ENSG00000260339",20.0234728224345,0.587879379728632,0.275750116481419,0.00898449388926784,0.03606850721317,"HEXA-AS1","lncRNA"
"ENSG00000178226",20.5095350630096,-0.508989469703994,0.229047573404524,0.0089899947662509,0.0360853479635452,"PRSS36","protein_coding"
"ENSG00000279516",66.7766037683312,0.301686278291093,0.121519543966367,0.00900247697184858,0.0361300022538705,"FAM230C","lncRNA"
